time,seconds_elapsed,z,y,x
1761468574333096700,0.0630966796875,-0.09538988074362277,-0.1452555892832577,0.06604184038005768
1761468574343052000,0.073052001953125,-0.2213257063984871,-0.10195216186866164,-0.07615304615832864
1761468574353006800,0.0830068359375,-0.3339747649788856,-0.050135173130780454,-0.20773937185555696
1761468574362961700,0.092961669921875,-0.4565653718590736,-0.039299160209298134,-0.27306276176795363
1761468574372916700,0.102916748046875,-0.537444496691227,-0.038942601856589314,-0.28508023955896494
1761468574382871800,0.112871826171875,-0.5532967303395271,0.03491685347184539,-0.22618359475843608
1761468574392827600,0.12282763671875,-0.49493981843888757,0.07341784904077649,-0.09164974436722695
1761468574402783200,0.132783203125,-0.3729892630279064,0.12211334475725888,0.04608326739147305
1761468574412738000,0.142738037109375,-0.25720658259689805,0.1322862175948918,0.1008393052559346
1761468574422693000,0.152693115234375,-0.175444829711318,0.11919336565732955,0.07709704901017249
1761468574432648000,0.16264794921875,-0.12890695042014122,0.13077259816154838,0.060156800929456945
1761468574442603000,0.17260302734375,-0.08805237746238707,0.1598435020841658,0.035650866834819314
1761468574452559000,0.18255908203125,-0.06066811145246029,0.17235577765479682,-0.0018164748374372719
1761468574462514200,0.19251416015625,-0.07149813302457332,0.1615432917393744,-0.00908412775285542
1761468574472469000,0.202468994140625,-0.09347790964245796,0.15601619888097046,-0.015001462037861346
1761468574482424000,0.212424072265625,-0.060923547518253324,0.17197598455697297,-0.04411145586185157
1761468574492379000,0.22237890625,-0.001855272477865219,0.16859496381655334,-0.03599902268536389
1761468574502334200,0.232334228515625,0.027671266257762908,0.1143142153136432,-0.0416745841037482
1761468574512290000,0.2422900390625,0.07583762353360653,0.09982026440650224,-0.025002339309453964
1761468574522245000,0.2522451171875,0.13679974949657916,0.09624372109398245,-0.0021242986775934693
1761468574532200200,0.2622001953125,0.2259136187106371,0.08167188264504074,0.03428125898204744
1761468574542155000,0.272155029296875,0.2592366271197796,0.05434051586613059,0.04277538495250046
1761468574552110000,0.282110107421875,0.20029168619811533,0.026883038489520547,-0.030058745916187762
1761468574562065200,0.292065185546875,0.08405190964937209,0.04247515989691019,-0.10599727254100143
1761468574572020000,0.30202001953125,0.025697335836291312,0.05732026232928037,-0.14535013569891453
1761468574581976000,0.31197607421875,0.0890402194559574,0.08071253609359264,-0.15782200619392095
1761468574591931100,0.32193115234375,0.19654899253845215,0.06406622945815324,-0.11350085310414433
1761468574601886000,0.331885986328125,0.17356500731408595,0.051442894728481764,-0.11099091610983014
1761468574611841000,0.341841064453125,0.06357201620042324,0.023985855743288993,-0.15232194747291505
1761468574621796000,0.351796142578125,-0.07461947991549968,-0.015259382321685552,-0.18989896006472406
1761468574631751200,0.361751220703125,-0.12409107457101344,-0.018599924921244383,-0.20023089592158794
1761468574641707000,0.37170703125,-0.11726444342136383,-0.022781302259117363,-0.18296251186504958
1761468574651662000,0.381662109375,-0.0649509033381939,-0.023908991114795206,-0.16820084993243217
1761468574661617200,0.3916171875,-0.026912556844949722,-0.0416826943449676,-0.12530534573160113
1761468574671572000,0.401572021484375,0.05084580561816692,-0.06267988966628908,-0.13242723350077867
1761468574681527000,0.411527099609375,0.110647071108222,-0.09617328620627522,-0.20348909399993717
1761468574691482000,0.421482177734375,0.11219020889699459,-0.12906389454752207,-0.2585520789217204
1761468574701438000,0.43143798828125,0.08847674035429955,-0.14766191977262497,-0.2869727753072977
1761468574711393000,0.44139306640625,0.08837503354549407,-0.1376268479704857,-0.29503903125450015
1761468574721348000,0.45134814453125,0.07201368133127689,-0.11641264889761804,-0.2589074682306498
1761468574731303000,0.461302978515625,0.05127250659763813,-0.121637543939054,-0.24838417452014983
1761468574741258200,0.47125830078125,-0.030938743621110914,-0.13749781476333736,-0.27400479185841975
1761468574751213000,0.481213134765625,-0.16840134094059467,-0.14897826306819914,-0.3564637332279235
1761468574761169000,0.4911689453125,-0.2188029099225998,-0.14010536691322922,-0.3878280818499624
1761468574771124200,0.501124267578125,-0.20165654481053352,-0.12740765177309513,-0.40159437606967985
1761468574781079000,0.5110791015625,-0.16262451110482215,-0.11427461395561694,-0.383608418328315
1761468574791033900,0.521033935546875,-0.10090016859769821,-0.10419000392332672,-0.30841464565619825
1761468574800989200,0.5309892578125,-0.07588263171911239,-0.11757993911132215,-0.2526731038857251
1761468574810944000,0.540944091796875,-0.01366845986843109,-0.11431567661836743,-0.21782851193249225
1761468574820899800,0.55089990234375,0.032712767556309696,-0.08920476236790419,-0.179176709716022
1761468574830855200,0.560855224609375,0.09016308600604533,-0.10313654934763908,-0.14807744177095591
1761468574840810000,0.57081005859375,0.09152151487767696,-0.11672595263049006,-0.16099895572960377
1761468574850765000,0.58076513671875,0.021775778478384016,-0.13900982676148413,-0.23289339459538458
1761468574860720000,0.59072021484375,-0.08396540040969848,-0.1383743053369224,-0.27709676652438936
1761468574870675200,0.60067529296875,-0.18486323091983795,-0.11144698931425809,-0.3123601684115827
1761468574880631000,0.610631103515625,-0.20612287656962872,-0.07903115887790918,-0.3176058870453387
1761468574890586000,0.620586181640625,-0.17269757682979106,-0.04709887417480349,-0.2777854063756764
1761468574900541200,0.630541259765625,-0.11125029769837856,-0.043794571932405234,-0.20394071022495627
1761468574910496000,0.64049609375,-0.003887655088305473,-0.05500950116887688,-0.09900938641503453
1761468574920451000,0.650451171875,0.11938391979336738,-0.03789849963113665,-0.054106122588366265
1761468574930406100,0.66040625,0.22246552408337592,-0.04395180832073092,-0.02909180058017373
1761468574940362000,0.670362060546875,0.2487695936411619,-0.08098799203410745,-0.005437807139754295
