time,seconds_elapsed,z,y,x
1761467740632136400,0.057136474609375,0.0014379238486289978,-0.01515162936458364,-0.07294087917879223
1761467740642089500,0.06708935546875,-0.0000713116705417633,-0.02492962113311514,-0.07229269920205697
1761467740652042500,0.07704248046875,-0.0137029466599226,-0.016567670174967495,-0.06681552816629409
1761467740661995500,0.08699560546875,-0.026434417939186095,0.0035600853680633005,-0.07138625188162549
1761467740671948500,0.096948486328125,-0.008040098592638968,-0.00027483488600701093,-0.06255524037331342
1761467740681902300,0.10690234375,0.005867430728673934,0.0008077544526197015,-0.05976528086122125
1761467740691855400,0.11685546875,-0.007460252878069877,-0.0006464264110662043,-0.07550453738803044
1761467740701808400,0.126808349609375,-0.0002846621602773666,-0.013802041386533528,-0.06755759697156026
1761467740711761200,0.13676123046875,0.00523848517537117,-0.0073828219939954575,-0.06783442288525403
1761467740721714200,0.146714111328125,0.007919687083363533,-0.01545123336566612,-0.06816858674306422
1761467740731668200,0.156668212890625,0.00042903906702995297,-0.024477895310241728,-0.06638944824133068
1761467740741621200,0.166621337890625,-0.004968436062335968,-0.005697133929375558,-0.06179512445470318
1761467740751574300,0.17657421875,-0.0037806875824928283,-0.003243986889906227,-0.06424723031455651
1761467740761527300,0.18652734375,-0.013664952737092971,-0.003196129160188138,-0.0664749893666245
1761467740771481300,0.1964814453125,-0.004698386949300765,-0.009833557880669832,-0.0670798964572139
1761467740781434400,0.206434326171875,-0.011293547430634498,-0.013443546805065125,-0.06579698050720617
1761467740791387400,0.216387451171875,-0.0023269816428422925,-0.017658479352667927,-0.055956791956350206
1761467740801340400,0.22634033203125,-0.009972527959942816,-0.005646956378407776,-0.060758694079052655
1761467740811293400,0.23629345703125,-0.007142272970080375,-0.002133705826755613,-0.057557888743747024
1761467740821247200,0.246247314453125,-0.013133622339367866,-0.0031050533432513475,-0.06334452758748084
1761467740831200300,0.2562001953125,-0.012988660910725593,-0.017629782981146126,-0.05203527113106102
1761467740841153300,0.2661533203125,-0.0011760580420494078,-0.0009839512697421013,-0.05810498296618461
1761467740851106300,0.276106201171875,-0.00732113666832447,-0.012767328043933957,-0.0527666358792223
1761467740861060400,0.286060302734375,0.0008984101444482803,-0.004254296443611383,-0.06485294112274423
1761467740871013400,0.296013427734375,0.0011859949141740799,0.005210647320374846,-0.07365297297090291
1761467740880966400,0.30596630859375,-0.0027127660900354384,-0.008621478677168488,-0.048684042740706354
1761467740890919400,0.31591943359375,-0.009006313276290893,-0.013305563106480985,-0.057218117129057645
1761467740900872200,0.3258720703125,-0.01111000755727291,-0.00493908210368827,-0.0665296786959283
1761467740910826500,0.335826416015625,-0.004984802675247192,-0.006802373491227627,-0.06214048555996269
1761467740920779300,0.345779296875,0.013563245928287506,0.000005443360097706318,-0.053052211354952306
1761467740930732300,0.355732177734375,-0.0055991351813077924,-0.0013265541623346507,-0.06271421206099913
1761467740940685300,0.365685302734375,0.00755903707742691,-0.013229721391294151,-0.06577714329557494
1761467740950638300,0.375638427734375,-0.006513911938667297,-0.0078001706232316784,-0.0691027988532558
1761467740960592400,0.38559228515625,0.0033551556468009946,-0.0043736850395798684,-0.06442065065270289
1761467740970545700,0.395545654296875,0.006640168666839599,-0.001355962919909507,-0.06699123179307206
1761467740980498700,0.405498779296875,-0.01072656119763851,0.013937486068159342,-0.05539658252401277
1761467740990451700,0.41545166015625,0.004529460123181343,-0.005650226047728211,-0.060334769578557455
1761467741000405800,0.42540576171875,-0.011336802050471306,-0.009764931357558817,-0.05614650584217161
1761467741010358800,0.43535888671875,-0.010744681376218795,-0.0027128026226535436,-0.05858060112129897
1761467741020311800,0.445311767578125,0.002116553762555122,-0.0032469825645908713,-0.05396468655737117
1761467741030264800,0.455264892578125,-0.002681201907992363,0.0010126659075729548,-0.057219541901163753
1761467741040217600,0.465217529296875,0.001651274338364601,-0.009754556094016879,-0.05496668494045734
1761467741050172000,0.475171875,-0.01316869365274906,-0.017634751417208463,-0.05491155721973628
1761467741060124700,0.485124755859375,-0.008682488149404526,-0.0022333120100200177,-0.043073454583622516
1761467741070077700,0.49507763671875,-0.018867197555303573,-0.0052680765960365535,-0.06791424665581434
1761467741080030700,0.50503076171875,0.003418284010887146,-0.006659530954435468,-0.05753142086192965
1761467741089984800,0.51498486328125,0.012538579055666924,-0.008107811800297349,-0.05156719696158543
1761467741099937800,0.524937744140625,-0.0031792145580053326,-0.008021320826932788,-0.056771158812846986
1761467741109890800,0.534890869140625,-0.003634557110071182,-0.009496014755684882,-0.06940004650047049
1761467741119843800,0.54484375,-0.008281506133079528,-0.006101696142274886,-0.06464983803238719
1761467741129796900,0.554796875,0.00398059406876564,-0.0043038894726894796,-0.04559016837859526
1761467741139750700,0.564750732421875,-0.01592763697206974,0.0043207127433270215,-0.06051266516242176
1761467741149703700,0.57470361328125,-0.009054244071245193,-0.0009378288393840194,-0.05498595589650795
1761467741159656700,0.58465673828125,-0.011453121906518935,0.0000763897044584155,-0.05264496399462223
1761467741169609700,0.594609619140625,-0.0026280104160308834,-0.0004183167436160147,-0.061261255040019745
1761467741179563800,0.604563720703125,-0.008018471282720565,0.01119074464328587,-0.062096043630037456
1761467741189516800,0.614516845703125,-0.017903320959210395,-0.00790819757496938,-0.06670169252827764
1761467741199469800,0.6244697265625,-0.00743921009004116,0.007730612518358975,-0.06840623142383992
1761467741209422800,0.6344228515625,-0.015524901390075682,0.002742576706409454,-0.04059301767842844
1761467741219375900,0.6443759765625,-0.0058066404521465295,0.0011657741100527346,-0.04509626564811915
1761467741229330000,0.654329833984375,-0.0010240823507308959,-0.011040632115490733,-0.051941437101457266
1761467741239283000,0.664282958984375,-0.005815992802381515,-0.00573582197194919,-0.047979821727797384
1761467741249236000,0.674236083984375,0.000014613047242164611,-0.0017481040426529943,-0.0506681109637022
1761467741259188700,0.684188720703125,0.0022556699723005292,-0.0034993681567721067,-0.04755993408160284
1761467741269142800,0.694142822265625,-0.017055764219164847,0.0013429390415549277,-0.04637781162494793
1761467741279095600,0.704095458984375,-0.008980594313144684,0.00296215600753203,-0.04193232172448188
1761467741289048600,0.714048583984375,-0.014517185652256012,-0.0028331045340746638,-0.04779407163104042
1761467741299001600,0.724001708984375,-0.0003057049483060837,0.0004349573511630296,-0.05702518837284296
1761467741308954600,0.73395458984375,0.005523731857538223,-0.004900339262187481,-0.05709607991827652
1761467741318908700,0.74390869140625,-0.0007657236754894256,0.0007236015668138861,-0.05847410853952169
1761467741328861700,0.75386181640625,-0.004061258089542389,-0.010802804771624505,-0.05666042844736948
1761467741338814700,0.763814697265625,-0.013794132074713706,-0.0016315649908967315,-0.053450855283718554
1761467741348767700,0.773767822265625,-0.003924479967355728,-0.002661638690996915,-0.04868795173084363
1761467741358721800,0.7837216796875,-0.005575754305720329,-0.0011154686949215828,-0.05226734458757564
1761467741368674800,0.7936748046875,-0.0045341362982988355,0.0016783815409988163,-0.04970450836224481
1761467741378627800,0.8036279296875,-0.012768880680203437,0.0016212810589000582,-0.04450359698459506
1761467741388580900,0.813580810546875,-0.0039461072772741315,-0.008400419805012643,-0.05459861881304532
1761467741398534000,0.823533935546875,-0.0009586158990859985,-0.005410809534974396,-0.050176272326149046
1761467741408487700,0.83348779296875,-0.007700491374731063,-0.010983860426954924,-0.051730205503571776
1761467741418440700,0.843440673828125,-0.01713409015238285,0.005015617938619107,-0.04695088053885847
1761467741428393700,0.853393798828125,-0.012202478969097137,-0.001873337857518345,-0.047268951778393235
1761467741438346800,0.8633466796875,0.0009603694647550582,0.003119739455729723,-0.05621986333932727
1761467741448300800,0.87330078125,0.0006546645164489745,0.0052861419756896795,-0.04151610560640692
