time,seconds_elapsed,z,y,x
1761469476916604200,0.059604248046875,0.04387027770280838,-0.22147326171398163,-0.2146025449037552
1761469476926559000,0.06955908203125,0.05519883334636688,-0.19756951928138733,-0.2755092978477478
1761469476936513800,0.079513671875,0.05870353803038597,-0.1563180387020111,-0.3176059126853943
1761469476946469000,0.08946923828125,0.05268719047307968,-0.08837386965751648,-0.3421594798564911
1761469476956423200,0.099423095703125,0.03920164331793785,-0.024511437863111496,-0.35804569721221924
1761469476966378000,0.1093779296875,0.02565361186861992,-0.010800952091813087,-0.36238932609558105
1761469476976332800,0.119332763671875,0.0044912127777934074,-0.023276312276721,-0.3480164706707001
1761469476986288000,0.1292880859375,-0.022988347336649895,-0.01822775788605213,-0.3100981116294861
1761469476996243000,0.139242919921875,-0.048523448407649994,0.017869332805275917,-0.24915306270122528
1761469477006197000,0.149197021484375,-0.06635970622301102,0.04466073215007782,-0.17488576471805573
1761469477016151800,0.15915185546875,-0.07255727052688599,0.055287495255470276,-0.09990445524454117
1761469477026107000,0.16910693359375,-0.07214608043432236,0.05432689189910889,-0.03453424200415611
1761469477036062000,0.17906201171875,-0.0696006789803505,0.03586520999670029,0.009957746602594852
1761469477046017000,0.18901708984375,-0.060098789632320404,0.014056847430765629,0.0342676155269146
1761469477055970800,0.198970703125,-0.045095160603523254,-0.009530600160360336,0.03550635650753975
1761469477065926000,0.20892578125,-0.03206697851419449,-0.025411294773221016,0.017349988222122192
1761469477075881000,0.218880859375,-0.017998186871409416,-0.03090648539364338,-0.0023478565271943808
1761469477085836000,0.2288359375,-0.00968086812645197,-0.013864918611943722,-0.017103100195527077
1761469477095790800,0.238790771484375,-0.006437224335968494,0.009304244071245193,-0.022780105471611023
1761469477105746000,0.248745849609375,-0.0006267396965995431,0.01699145883321762,-0.03359546884894371
1761469477115700000,0.258699951171875,0.005613490007817745,0.006096368655562401,-0.04747575893998146
1761469477125655000,0.268655029296875,0.008423923514783382,-0.0162331722676754,-0.06323128193616867
1761469477135609900,0.27860986328125,0.009173713624477386,-0.029326362535357475,-0.07830508798360825
1761469477145565000,0.28856494140625,0.00823734700679779,-0.018206864595413208,-0.07934744656085968
1761469477155520000,0.29852001953125,0.006143716163933277,0.00952115561813116,-0.06887993216514587
1761469477165474000,0.30847412109375,0.008123243227601051,0.04534892737865448,-0.05452016741037369
1761469477175428900,0.318428955078125,0.020690377801656723,0.062496066093444824,-0.03888561204075813
1761469477185384000,0.328384033203125,0.028832459822297096,0.049688126891851425,-0.021612083539366722
1761469477195339500,0.338339599609375,0.03910905495285988,0.016186820343136787,-0.0027273737359791994
1761469477205294300,0.34829443359375,0.047384828329086304,-0.016496025025844574,0.022536437958478928
1761469477215249400,0.35824951171875,0.04791230335831642,-0.04494727775454521,0.04212912172079086
1761469477225203200,0.368203125,0.03708362206816673,-0.04439892992377281,0.05636797845363617
1761469477235158500,0.378158447265625,0.02613113634288311,-0.01604536920785904,0.06218601390719414
1761469477245113300,0.38811328125,0.013961288146674633,0.015549839474260807,0.05830925330519676
1761469477255068400,0.398068359375,-0.0002707752282731235,0.049446165561676025,0.04474255442619324
1761469477265023200,0.408023193359375,-0.009740442968904972,0.05507102981209755,0.0194728821516037
1761469477274977500,0.4179775390625,-0.004183425568044186,0.02385098487138748,-0.012875057756900787
1761469477284932400,0.427932373046875,0.013015801087021828,-0.024915222078561783,-0.03726401925086975
1761469477294887400,0.437887451171875,0.026024743914604187,-0.0582914836704731,-0.05313527584075928
1761469477304842200,0.44784228515625,0.03434579074382782,-0.07831206172704697,-0.06103314459323883
1761469477314797300,0.45779736328125,0.03317800536751747,-0.08711666613817215,-0.06176681071519852
1761469477324752400,0.46775244140625,0.0271624568849802,-0.06259055435657501,-0.0483894869685173
1761469477334706400,0.47770654296875,0.01966395042836666,-0.013814197853207588,-0.023108327761292458
1761469477344661200,0.4876611328125,0.021006448194384575,0.04465204104781151,0.00952178705483675
1761469477354616300,0.4976162109375,0.024146728217601776,0.07371320575475693,0.040901023894548416
1761469477364571400,0.5075712890625,0.028423763811588287,0.07933327555656433,0.06552167981863022
1761469477374526200,0.517526123046875,0.0253607165068388,0.06755948811769485,0.08167480677366257
1761469477384481500,0.5274814453125,0.02111031301319599,0.04460863396525383,0.07608217000961304
1761469477394435300,0.537435302734375,0.02105219103395939,0.015492098405957222,0.06153877079486847
1761469477404390400,0.547390380859375,0.023924674838781357,-0.01000127661973238,0.03727684170007706
1761469477414345200,0.55734521484375,0.031960051506757736,-0.028712041676044464,0.015530742704868317
1761469477424300500,0.567300537109375,0.035808585584163666,-0.028888076543807983,-0.004626457579433918
1761469477434255400,0.57725537109375,0.03373865410685539,-0.010945877060294151,-0.015863923355937004
1761469477444209400,0.58720947265625,0.027100196108222008,0.012703792192041874,-0.020205941051244736
1761469477454164200,0.597164306640625,0.020005853846669197,0.034170057624578476,-0.021990947425365448
1761469477464119600,0.60711962890625,0.012232886627316475,0.045115385204553604,-0.023723598569631577
1761469477474074400,0.617074462890625,0.012343985959887505,0.040658365935087204,-0.030840814113616943
1761469477484029200,0.627029296875,0.019033845514059067,0.026523105800151825,-0.043318524956703186
1761469477493983200,0.636983154296875,0.026519836857914925,0.015992674976587296,-0.051108043640851974
1761469477503938600,0.6469384765625,0.033562831580638885,0.011375552974641323,-0.06017664074897766
1761469477513893400,0.656893310546875,0.03995836153626442,0.004387595225125551,-0.06767333298921585
1761469477523848200,0.66684814453125,0.04585380107164383,-0.006703138817101717,-0.06726373732089996
1761469477533803300,0.67680322265625,0.05593307316303253,-0.022715885192155838,-0.059968460351228714
1761469477543758300,0.68675830078125,0.054390572011470795,-0.044123440980911255,-0.04803670197725296
1761469477553712400,0.69671240234375,0.05233679711818695,-0.04820168390870094,-0.029424820095300674
1761469477563667200,0.706667236328125,0.04366661235690117,-0.0310895424336195,-0.0015891948714852333
1761469477573622300,0.716622314453125,0.02824132889509201,-0.00023139642144087702,0.02098400890827179
1761469477583577300,0.726577392578125,0.012694058939814568,0.015317736193537712,0.027089837938547134
1761469477593532400,0.736532470703125,-0.0020186426118016243,0.018331682309508324,0.015178220346570015
1761469477603487200,0.7464873046875,-0.013890748843550682,0.006849462632089853,-0.0127764493227005
1761469477613441300,0.756441162109375,-0.02508905529975891,-0.008218289352953434,-0.05197625234723091
1761469477623396400,0.766396240234375,-0.027649950236082077,-0.01743815466761589,-0.09249810874462128
1761469477633351400,0.776351318359375,-0.017990801483392715,-0.024858659133315086,-0.12769335508346558
1761469477643306200,0.78630615234375,-0.002874965313822031,-0.017793292179703712,-0.14046160876750946
1761469477653261300,0.79626123046875,0.005776876118034124,-0.005401948466897011,-0.12496045976877213
1761469477663215400,0.80621533203125,0.010565239004790783,0.0072994655929505825,-0.08038073778152466
1761469477673170400,0.81617041015625,0.009876254945993423,0.008927018381655216,-0.021892409771680832
1761469477683125200,0.826125244140625,0.00792788714170456,-0.005408511031419039,0.03546275943517685
1761469477693080300,0.836080322265625,0.0031854305416345596,-0.025332247838377953,0.08451198786497116
1761469477703035400,0.846035400390625,0.0005768639966845512,-0.04348382353782654,0.11850244551897049
1761469477712990200,0.855990234375,-0.0021929768845438957,-0.05697192624211311,0.13308103382587433
1761469477722944300,0.8659443359375,0.0010297142434865236,-0.05658949911594391,0.12971772253513336
1761469477732899300,0.8758994140625,0.007123290561139584,-0.03627413883805275,0.11738361418247223
1761469477742854400,0.8858544921875,0.012867196463048458,-0.0044930377043783665,0.09631241858005524
1761469477752809200,0.895809326171875,0.01814180798828602,0.012539959512650967,0.06744872778654099
1761469477762764300,0.905764404296875,0.018721312284469604,0.01502282451838255,0.03379223123192787
1761469477772718300,0.91571826171875,0.01627168245613575,0.0016443140339106321,-0.0006976816803216934
1761469477782673400,0.92567333984375,0.0119040971621871,-0.023710843175649643,-0.03643197566270828
1761469477792628200,0.935628173828125,0.004315931349992752,-0.059163521975278854,-0.06556222587823868
1761469477802583300,0.945583251953125,-0.006016068160533905,-0.09219364076852798,-0.07622046768665314
1761469477812538400,0.955538330078125,-0.021340297535061836,-0.11971542984247208,-0.07400096207857132
1761469477822492400,0.965492431640625,-0.04123890399932861,-0.12405744194984436,-0.06515287607908249
1761469477832447200,0.975447265625,-0.05711577087640762,-0.12837906181812286,-0.06074674800038338
1761469477842402300,0.98540234375,-0.0717218816280365,-0.14627230167388916,-0.058449771255254745
1761469477852357400,0.995357421875,-0.08423839509487152,-0.14202053844928741,-0.04527978226542473
1761469477862312200,1.005312255859375,-0.08989255130290985,-0.1047794297337532,-0.026202492415905
1761469477872267300,1.015267333984375,-0.0878085270524025,-0.05989992991089821,-0.005186229944229126
1761469477882221300,1.02522119140625,-0.07914073765277863,-0.016369765624403954,0.007767385803163052
1761469477892176400,1.03517626953125,-0.06840743869543076,0.029667451977729797,0.012808403000235558
1761469477902131200,1.045131103515625,-0.06235833466053009,0.05406147614121437,0.012901879847049713
1761469477912086300,1.055086181640625,-0.060372184962034225,0.04279712587594986,0.009529469534754753
1761469477922041300,1.065041259765625,-0.06482738256454468,0.00910068117082119,0.0041592055931687355
